spotify_id,spotify_uri,album,name,popularity,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4YOFgiAHax70GvVsIGfcsn,spotify:track:4YOFgiAHax70GvVsIGfcsn,Master of Puppets (Remastered Deluxe Box Set),"Welcome Home (Sanitarium) (May 1985, Writing in Progress)",16,1986-03-03,17,0.361,0.635,0,-10.067,1,0.0608,0.379,0.446,0.222,0.162,104.192,376060,4
0h3piaHcVNXVhLwCfqpSKj,spotify:track:0h3piaHcVNXVhLwCfqpSKj,Master of Puppets (Remastered Deluxe Box Set),"Disposable Heroes (May 1985, Writing in Progress II)",15,1986-03-03,18,0.244,0.96,11,-6.94,1,0.135,0.0296,0.755,0.716,0.378,176.982,340128,4
0PG28lWbPXGqfTHPSOGPPg,spotify:track:0PG28lWbPXGqfTHPSOGPPg,Master of Puppets (Remastered Deluxe Box Set),Battery (Early June 1985 Demo),16,1986-03-03,19,0.298,0.941,0,-8.048,1,0.0437,0.018,0.811,0.178,0.472,96.584,281038,4
4Uweuql2Nwn4QJJUlXrqCF,spotify:track:4Uweuql2Nwn4QJJUlXrqCF,Master of Puppets (Remastered Deluxe Box Set),Disposable Heroes (Early June 1985 Demo),15,1986-03-03,20,0.253,0.898,0,-8.002,1,0.0506,0.00289,0.717,0.374,0.416,99.764,518491,4
7euNYEZchX1WJjqWlr7Xd3,spotify:track:7euNYEZchX1WJjqWlr7Xd3,Master of Puppets (Remastered Deluxe Box Set),Welcome Home (Sanitarium) (Early June 1985 Demo),16,1986-03-03,21,0.31,0.746,0,-9.334,1,0.0416,0.107,0.764,0.266,0.22,99.267,304692,4
00elrw1dhkRqVmDKrumu6U,spotify:track:00elrw1dhkRqVmDKrumu6U,Master of Puppets (Remastered Deluxe Box Set),"Master of Puppets (Mid-June 1985, Writing in Progress)",16,1986-03-03,22,0.385,0.881,0,-8.967,1,0.0464,0.000472,0.793,0.294,0.699,109.788,90792,4
1kkG3LEYS3R7dkBa4CJVX5,spotify:track:1kkG3LEYS3R7dkBa4CJVX5,Master of Puppets (Remastered Deluxe Box Set),"Master of Puppets (Mid-June 1985, Writing in Progress II)",16,1986-03-03,23,0.382,0.92,4,-8.337,0,0.102,0.311,0.57,0.337,0.453,102.84,728169,4
7c5fGvAE3P8eW7k6ODHHsd,spotify:track:7c5fGvAE3P8eW7k6ODHHsd,Master of Puppets (Remastered Deluxe Box Set),Master of Puppets (Mid-June 1985 Demo),17,1986-03-03,24,0.351,0.926,4,-8.056,0,0.0696,0.0295,0.854,0.105,0.535,103.28,524454,4
4tNOik4NZFkP9c2SuU9GCq,spotify:track:4tNOik4NZFkP9c2SuU9GCq,Master of Puppets (Remastered Deluxe Box Set),Disposable Heroes (Late June 1985 Demo),15,1986-03-03,1,0.203,0.802,11,-8.201,0,0.0898,0.378,0.86,0.33,0.399,177.981,536859,4
7LYShNCudxGvOmzFipqaXK,spotify:track:7LYShNCudxGvOmzFipqaXK,Master of Puppets (Remastered Deluxe Box Set),Battery (Late June 1985 Demo),16,1986-03-03,2,0.184,0.839,11,-8.034,1,0.0535,0.437,0.936,0.45,0.504,184.188,282086,4
3h07jaQ6wcrO5vZYY0WCk2,spotify:track:3h07jaQ6wcrO5vZYY0WCk2,Master of Puppets (Remastered Deluxe Box Set),Welcome Home (Sanitarium) (Late June 1985 Demo),16,1986-03-03,3,0.204,0.561,11,-11.291,0,0.0451,0.665,0.917,0.323,0.387,172.812,539915,3
4Nb5NEaQHOxh2YZ7THz7M2,spotify:track:4Nb5NEaQHOxh2YZ7THz7M2,Master of Puppets (Remastered Deluxe Box Set),Master of Puppets (Late June 1985 Demo),20,1986-03-03,4,0.311,0.698,4,-10.467,0,0.0526,0.178,0.826,0.726,0.583,108.717,498836,4
53T9ycDuLv2ZizHbe4woKB,spotify:track:53T9ycDuLv2ZizHbe4woKB,Master of Puppets (Remastered Deluxe Box Set),"Damage, Inc. (Late August 1985, Writing in Progress)",14,1986-03-03,5,0.295,0.887,4,-9.261,1,0.0865,0.134,0.678,0.318,0.795,171.627,160087,4
7aJBFdCnJ0mgcqdcGRfK21,spotify:track:7aJBFdCnJ0mgcqdcGRfK21,Master of Puppets (Remastered Deluxe Box Set),Leper Messiah (Late August 1985 Demo),14,1986-03-03,6,0.474,0.784,11,-7.498,1,0.0518,0.148,0.904,0.324,0.638,136.846,334460,4
0BneKesLN7n1WnymzIRERQ,spotify:track:0BneKesLN7n1WnymzIRERQ,Master of Puppets (Remastered Deluxe Box Set),"Damage, Inc. (Late August 1985 Demo)",14,1986-03-03,7,0.335,0.909,11,-9.122,0,0.0583,0.0517,0.831,0.095,0.648,91.131,275181,4
5TCTBaSfHSihnGDL3aVnT4,spotify:track:5TCTBaSfHSihnGDL3aVnT4,Master of Puppets (Remastered Deluxe Box Set),Leper Messiah (Late August 1985 Demo II),14,1986-03-03,8,0.282,0.584,11,-9.342,1,0.05,0.0113,0.899,0.0818,0.471,142.179,355080,4
43IVzfFQinhQoTHSOg1NcJ,spotify:track:43IVzfFQinhQoTHSOg1NcJ,Master of Puppets (Remastered Deluxe Box Set),Orion (September 1985 Drum Room Demo),16,1986-03-03,9,0.354,0.675,11,-11.116,0,0.04,0.00369,0.896,0.147,0.449,128.007,497539,4
3jTSsDczztJl2C0VFoh5g0,spotify:track:3jTSsDczztJl2C0VFoh5g0,Master of Puppets (Remastered Deluxe Box Set),"The Thing That Should Not Be (September 1985, Writing in Progress)",14,1986-03-03,10,0.445,0.816,2,-15.218,1,0.109,0.883,0.622,0.223,0.106,103.899,257810,4
2eYLYMShsLIoy6NnmaCpiz,spotify:track:2eYLYMShsLIoy6NnmaCpiz,Master of Puppets (Remastered Deluxe Box Set),The Thing That Should Not Be (September 1985 Drum Room Demo),14,1986-03-03,11,0.398,0.979,11,-14.046,1,0.109,0.792,0.974,0.411,0.0654,113.07,380771,4
1Y3ONv8kcPjclYJEu543WI,spotify:track:1Y3ONv8kcPjclYJEu543WI,Master of Puppets (Remastered Deluxe Box Set),The Money Will Roll Right In (September 1985 Drum Room Jam),16,1986-03-03,12,0.386,0.909,2,-10.065,1,0.0312,0.00103,0.953,0.182,0.816,120.012,169728,4
6SiKMgFoO0DzLtv9lktVsj,spotify:track:6SiKMgFoO0DzLtv9lktVsj,Master of Puppets (Remastered Deluxe Box Set),The Prince (September 1985 Drum Room Jam),15,1986-03-03,13,0.231,0.926,0,-10.427,1,0.045,8.45e-05,0.942,0.22,0.803,153.109,297818,4
4qTksB4JfddjggxU648cv9,spotify:track:4qTksB4JfddjggxU648cv9,Master of Puppets (Remastered Deluxe Box Set),Welcome Home (Sanitarium) (September 1985 Drum Room Jam),15,1986-03-03,14,0.36,0.744,0,-9.442,1,0.0494,0.000335,0.93,0.261,0.689,109.065,82976,4
4514mxoF6ikOYbxnZcvSmJ,spotify:track:4514mxoF6ikOYbxnZcvSmJ,Master of Puppets (Remastered Deluxe Box Set),Orion (Late 1985 Guitar Solo Outtakes),15,1986-03-03,15,0.289,0.407,0,-10.783,1,0.0437,0.000375,0.767,0.245,0.874,128.068,54175,4
1KDxtUHs59Di5wF06q5ZiT,spotify:track:1KDxtUHs59Di5wF06q5ZiT,Master of Puppets (Remastered Deluxe Box Set),"Orion (Late 1985, Kirk & Lars in the Control Room)",15,1986-03-03,16,0.522,0.686,0,-11.508,1,0.0343,0.116,0.462,0.264,0.941,127.666,62190,4
53Vh5dEXaPWZ1AiQcIMBfa,spotify:track:53Vh5dEXaPWZ1AiQcIMBfa,Master of Puppets (Remastered Deluxe Box Set),The Ecstasy of Gold,24,1986-03-03,1,0.0851,0.296,8,-15.605,0,0.0355,0.68,0.0556,0.585,0.11,70.974,95336,3
5NuHQdNkbxxSkg4F1NEwBP,spotify:track:5NuHQdNkbxxSkg4F1NEwBP,Master of Puppets (Remastered Deluxe Box Set),"Battery (Live at The Meadowlands, East Rutherford, NJ - April 21st, 1986)",15,1986-03-03,2,0.329,0.965,11,-10.031,1,0.0795,0.0116,0.0932,0.476,0.237,95.853,280028,4
0y30lEOfCK8tPMqjecfgzt,spotify:track:0y30lEOfCK8tPMqjecfgzt,Master of Puppets (Remastered Deluxe Box Set),"Master of Puppets (Live at The Meadowlands, East Rutherford, NJ - April 21st, 1986)",16,1986-03-03,3,0.353,0.937,4,-9.988,0,0.0599,0.0319,0.00245,0.38,0.266,110.951,522054,4
6FCoUis78HNPKx8NQz17TX,spotify:track:6FCoUis78HNPKx8NQz17TX,Master of Puppets (Remastered Deluxe Box Set),"For Whom The Bell Tolls (Live at The Meadowlands, East Rutherford, NJ - April 21st, 1986)",16,1986-03-03,4,0.402,0.886,11,-10.028,0,0.0533,0.133,0.00083,0.72,0.345,133.929,264003,4
14u7D8zO6cx4irDmZ7VQql,spotify:track:14u7D8zO6cx4irDmZ7VQql,Master of Puppets (Remastered Deluxe Box Set),"Ride The Lightning (Live at The Meadowlands, East Rutherford, NJ - April 21st, 1986)",14,1986-03-03,5,0.207,0.965,11,-9.877,1,0.0626,0.00593,0.0356,0.864,0.305,156.837,393404,4
6NwGkpgLC0pvy0HBKsE9fm,spotify:track:6NwGkpgLC0pvy0HBKsE9fm,Master of Puppets (Remastered Deluxe Box Set),"Welcome Home (Sanitarium) (Live at The Meadowlands, East Rutherford, NJ - April 21st, 1986)",15,1986-03-03,6,0.238,0.904,11,-9.896,0,0.0811,0.00389,0.0087,0.317,0.312,101.413,340689,4
78JElPks5ULfy0mQqy1XXp,spotify:track:78JElPks5ULfy0mQqy1XXp,Master of Puppets (Remastered Deluxe Box Set),"Seek & Destroy (Live at The Meadowlands, East Rutherford, NJ - April 21st, 1986)",13,1986-03-03,7,0.208,0.956,9,-9.871,1,0.0738,0.089,0.791,0.945,0.301,154.531,229839,4
2GXst4ZJWnzYpmrwD60zKR,spotify:track:2GXst4ZJWnzYpmrwD60zKR,Master of Puppets (Remastered Deluxe Box Set),"Creeping Death (Live at The Meadowlands, East Rutherford, NJ - April 21st, 1986)",14,1986-03-03,8,0.248,0.954,4,-9.946,1,0.116,0.0525,0.0231,0.87,0.206,116.341,407451,4
3MwLHi9UlaNvnm92pufn4i,spotify:track:3MwLHi9UlaNvnm92pufn4i,Master of Puppets (Remastered Deluxe Box Set),"Am I Evil? (Live at The Meadowlands, East Rutherford, NJ - April 21st, 1986)",14,1986-03-03,9,0.169,0.894,11,-10.382,1,0.081,0.16,0.0641,0.874,0.312,174.274,253090,4
5rYHxhSP7wk6Q8wRk7c2x8,spotify:track:5rYHxhSP7wk6Q8wRk7c2x8,Master of Puppets (Remastered Deluxe Box Set),"Damage, Inc. (Live at The Meadowlands, East Rutherford, NJ - April 21st, 1986)",14,1986-03-03,10,0.27,0.972,11,-9.581,1,0.0789,0.0411,0.0577,0.37,0.0749,93.699,305210,4
1JSXkRO8LJj3LbFav7wWgC,spotify:track:1JSXkRO8LJj3LbFav7wWgC,Master of Puppets (Remastered Deluxe Box Set),"Battery (Live at Hampton Coliseum, Hampton, VA - August 3rd, 1986)",14,1986-03-03,1,0.242,0.991,7,-8.577,1,0.0939,0.0386,0.949,0.679,0.11,98.685,265759,4
4dt1JY8G5Iwjfv0ydTAI1L,spotify:track:4dt1JY8G5Iwjfv0ydTAI1L,Master of Puppets (Remastered Deluxe Box Set),"Master of Puppets (Live at Hampton Coliseum, Hampton, VA - August 3rd, 1986)",16,1986-03-03,2,0.253,0.976,7,-8.705,1,0.142,0.116,0.916,0.812,0.195,118.993,479374,4
5WAOCD95fpnnnJQsfmLZbx,spotify:track:5WAOCD95fpnnnJQsfmLZbx,Master of Puppets (Remastered Deluxe Box Set),"For Whom The Bell Tolls (Live at Hampton Coliseum, Hampton, VA - August 3rd, 1986)",18,1986-03-03,3,0.262,0.862,9,-7.68,1,0.143,0.309,0.0632,0.83,0.254,142.449,309962,4
0feO8hW4w830cR7Fz3HHCH,spotify:track:0feO8hW4w830cR7Fz3HHCH,Master of Puppets (Remastered Deluxe Box Set),"Bass Solo (Live at Hampton Coliseum, Hampton, VA - August 3rd, 1986)",15,1986-03-03,4,0.23,0.651,9,-12.864,1,0.0839,0.902,0.795,0.157,0.0998,92.66,59309,3
7Ms4fOKAyn1w6UPONY64hm,spotify:track:7Ms4fOKAyn1w6UPONY64hm,Master of Puppets (Remastered Deluxe Box Set),"Welcome Home (Sanitarium) (Live at Hampton Coliseum, Hampton, VA - August 3rd, 1986)",14,1986-03-03,5,0.272,0.878,7,-9.274,1,0.225,0.155,0.107,0.247,0.143,116.072,566433,4
1EGJJyZzW23ntiwxjkeTvH,spotify:track:1EGJJyZzW23ntiwxjkeTvH,Master of Puppets (Remastered Deluxe Box Set),"Seek & Destroy (Live at Hampton Coliseum, Hampton, VA - August 3rd, 1986)",14,1986-03-03,6,0.232,0.974,9,-7.945,1,0.308,0.358,0.281,0.788,0.219,172.331,469502,4
59hGW4OAcdcwGbiNg3piY3,spotify:track:59hGW4OAcdcwGbiNg3piY3,Master of Puppets (Remastered Deluxe Box Set),"Creeping Death (Live at Hampton Coliseum, Hampton, VA - August 3rd, 1986)",15,1986-03-03,7,0.259,0.953,6,-8.625,0,0.235,0.229,0.0977,0.854,0.121,126.516,499906,4
4vpQSwSN8C6iQo1oncD1cQ,spotify:track:4vpQSwSN8C6iQo1oncD1cQ,Master of Puppets (Remastered Deluxe Box Set),"Am I Evil? (Live at Hampton Coliseum, Hampton, VA - August 3rd, 1986)",14,1986-03-03,8,0.307,0.948,9,-7.499,1,0.114,0.136,0.87,0.387,0.267,98.478,225507,4
2NCtrUl7VSOwIiHJAU363w,spotify:track:2NCtrUl7VSOwIiHJAU363w,Master of Puppets (Remastered Deluxe Box Set),"Damage, Inc. (Live at Hampton Coliseum, Hampton, VA - August 3rd, 1986)",14,1986-03-03,9,0.212,0.973,6,-7.728,0,0.144,0.115,0.141,0.719,0.0853,102.528,356336,4
3WVvLzFvaG9d9LCMHffZkp,spotify:track:3WVvLzFvaG9d9LCMHffZkp,Master of Puppets (Remastered Deluxe Box Set),Master of Puppets (Jason's first audition),17,1986-03-03,1,0.328,0.796,9,-10.539,1,0.0491,0.000183,0.8,0.372,0.689,117.46,456283,4
34yPes289CkzbVMwztbmqu,spotify:track:34yPes289CkzbVMwztbmqu,Master of Puppets (Remastered Deluxe Box Set),Battery (Jason's first audition),16,1986-03-03,2,0.345,0.822,11,-10.54,1,0.0353,5.63e-05,0.777,0.0778,0.761,98.309,253372,4
0668yZgSo0LlkHgh7D08F2,spotify:track:0668yZgSo0LlkHgh7D08F2,Master of Puppets (Remastered Deluxe Box Set),Seek & Destroy (Jason's second audition),16,1986-03-03,3,0.236,0.777,9,-11.188,1,0.0437,0.0012,0.84,0.296,0.808,156.501,370784,4
0sv0CIxkQJpfUGEOODRd8F,spotify:track:0sv0CIxkQJpfUGEOODRd8F,Master of Puppets (Remastered Deluxe Box Set),Creeping Death (Jason's second audition),17,1986-03-03,4,0.264,0.757,4,-10.408,0,0.0469,0.000113,0.862,0.334,0.707,123.162,337966,4
5hDzWp1LP8rphLwYPZjtmb,spotify:track:5hDzWp1LP8rphLwYPZjtmb,Master of Puppets (Remastered Deluxe Box Set),Fight Fire With Fire (Jason's second audition),16,1986-03-03,5,0.236,0.781,11,-12.458,1,0.0513,4.31e-05,0.88,0.452,0.493,100.394,242676,4
76BZJuh4FkL7bHxSl4Mq7T,spotify:track:76BZJuh4FkL7bHxSl4Mq7T,Master of Puppets (Remastered Deluxe Box Set),"Master of Puppets (Live at The Country Club, Reseda, CA - November 8th, 1986)",16,1986-03-03,6,0.256,0.96,4,-9.402,0,0.0828,0.0178,0.811,0.695,0.217,122.344,471355,4
1tHHGeSl1P15r60PAzFg10,spotify:track:1tHHGeSl1P15r60PAzFg10,Master of Puppets (Remastered Deluxe Box Set),"For Whom The Bell Tolls (Live at The Country Club, Reseda, CA - November 8th, 1986)",15,1986-03-03,7,0.282,0.928,9,-8.972,1,0.0812,0.0352,0.125,0.924,0.328,143.241,290277,4
0kvKcImlPBVOsC1XjeQAur,spotify:track:0kvKcImlPBVOsC1XjeQAur,Master of Puppets (Remastered Deluxe Box Set),"Welcome Home (Sanitarium) (Live at The Country Club, Reseda, CA - November 8th, 1986)",15,1986-03-03,8,0.281,0.948,4,-8.533,1,0.0941,0.0342,0.751,0.724,0.323,129.698,364373,4
2Z0k4WR64tEXqIO2qIZMhO,spotify:track:2Z0k4WR64tEXqIO2qIZMhO,Master of Puppets (Remastered Deluxe Box Set),"Ride The Lightning (Live at The Country Club, Reseda, CA - November 8th, 1986)",15,1986-03-03,9,0.21,0.976,5,-8.357,1,0.0896,0.0357,0.462,0.851,0.304,162.741,380767,4
4qOTuk7tFDxHEbzUu5iKSP,spotify:track:4qOTuk7tFDxHEbzUu5iKSP,Master of Puppets (Remastered Deluxe Box Set),"Guitar Solo (Live at The Country Club, Reseda, CA - November 8th, 1986)",13,1986-03-03,10,0.125,0.963,8,-10.772,0,0.169,0.8,0.768,0.523,0.0533,90.1,149569,4
6uvL2F9sbLqv4oZyJSRZgr,spotify:track:6uvL2F9sbLqv4oZyJSRZgr,Master of Puppets (Remastered Deluxe Box Set),"Whiplash (Live at The Country Club, Reseda, CA - November 8th, 1986)",14,1986-03-03,11,0.246,0.966,0,-8.929,1,0.091,0.0218,0.334,0.787,0.134,90.991,247580,4
7uuOKI8vvrf7hNqOditdZr,spotify:track:7uuOKI8vvrf7hNqOditdZr,Master of Puppets (Remastered Deluxe Box Set),"Seek & Destroy (Live at The Country Club, Reseda, CA - November 8th, 1986)",16,1986-03-03,12,0.288,0.947,9,-8.778,0,0.0903,0.0754,0.401,0.712,0.636,163.383,394009,4
2VhPbNYk1kcqpzVdVwZJat,spotify:track:2VhPbNYk1kcqpzVdVwZJat,Master of Puppets (Remastered Deluxe Box Set),"The Four Horsemen (Live at The Country Club, Reseda, CA - November 8th, 1986)",14,1986-03-03,13,0.32,0.901,0,-10.074,1,0.0712,0.0156,0.616,0.378,0.4,124.737,302549,4
6K1owla0rpkJo9budyCM7T,spotify:track:6K1owla0rpkJo9budyCM7T,Master of Puppets (Remastered Deluxe Box Set),"Am I Evil? (Live at The Country Club, Reseda, CA - November 8th, 1986)",14,1986-03-03,14,0.206,0.941,5,-9.148,1,0.123,0.279,0.771,0.883,0.306,90.559,224818,4
51YUW6OrCycKF3rHvuVCcU,spotify:track:51YUW6OrCycKF3rHvuVCcU,Master of Puppets (Remastered Deluxe Box Set),"Damage, Inc. (Live at The Country Club, Reseda, CA - November 8th, 1986)",14,1986-03-03,15,0.224,0.951,9,-9.578,1,0.0829,0.0586,0.639,0.42,0.232,101.582,278563,4
1kuQ7il9u7e6EJgCTVekzZ,spotify:track:1kuQ7il9u7e6EJgCTVekzZ,Master of Puppets (Remastered Deluxe Box Set),"Master of Puppets (Live at Grugahalle, Essen, West Germany - January 25th, 1987)",14,1986-03-03,1,0.298,0.936,4,-10.014,0,0.106,0.00574,0.807,0.746,0.264,122.524,285639,4
1JgNEsvYnD0ZpCTOmEh0D4,spotify:track:1JgNEsvYnD0ZpCTOmEh0D4,Master of Puppets (Remastered Deluxe Box Set),"For Whom The Bell Tolls (Live at Grugahalle, Essen, West Germany - January 25th, 1987)",14,1986-03-03,2,0.254,0.872,11,-9.673,1,0.103,0.0113,0.0438,0.73,0.244,144.809,270241,4
55sNDRx1aA0IqqGO3zks0E,spotify:track:55sNDRx1aA0IqqGO3zks0E,Master of Puppets (Remastered Deluxe Box Set),"Welcome Home (Sanitarium) (Live at Grugahalle, Essen, West Germany - January 25th, 1987)",14,1986-03-03,3,0.297,0.919,0,-9.775,1,0.101,0.00371,0.617,0.69,0.261,129.74,348590,4
1XibTen7EnG11MZ7t7Jarj,spotify:track:1XibTen7EnG11MZ7t7Jarj,Master of Puppets (Remastered Deluxe Box Set),"Ride The Lightning (Live at Grugahalle, Essen, West Germany - January 25th, 1987)",14,1986-03-03,4,0.205,0.964,9,-9.748,1,0.0982,0.000769,0.344,0.878,0.275,167.666,384792,4
5u7lRv8RAly4IVmgCT3uNA,spotify:track:5u7lRv8RAly4IVmgCT3uNA,Master of Puppets (Remastered Deluxe Box Set),"Bass Solo (Live at Grugahalle, Essen, West Germany - January 25th, 1987)",15,1986-03-03,5,0.352,0.674,9,-17.139,1,0.0723,0.741,0.65,0.302,0.325,117.659,305981,4
1frEPMmLIuEKFJGie5G9k9,spotify:track:1frEPMmLIuEKFJGie5G9k9,Master of Puppets (Remastered Deluxe Box Set),"Whiplash (Live at Grugahalle, Essen, West Germany - January 25th, 1987)",14,1986-03-03,6,0.173,0.975,0,-10.28,1,0.136,0.00324,0.859,0.708,0.152,184.599,239947,4
1Ivu1sTSnXFe8SXEORBr2L,spotify:track:1Ivu1sTSnXFe8SXEORBr2L,Master of Puppets (Remastered Deluxe Box Set),"The Thing That Should Not Be (Live at Grugahalle, Essen, West Germany - January 25th, 1987)",14,1986-03-03,7,0.274,0.861,8,-10.281,1,0.0909,0.00369,0.569,0.952,0.2,140.002,342029,4
4el9Rerqe4uQKVXvk8iBkq,spotify:track:4el9Rerqe4uQKVXvk8iBkq,Master of Puppets (Remastered Deluxe Box Set),"Creeping Death (Live at Grugahalle, Essen, West Germany - January 25th, 1987)",14,1986-03-03,8,0.287,0.937,4,-10.583,0,0.105,0.105,0.682,0.402,0.255,126.903,461640,4
6Ct5mIdThYV74QvAEFNasV,spotify:track:6Ct5mIdThYV74QvAEFNasV,Master of Puppets (Remastered Deluxe Box Set),"The Four Horsemen (Live at Grugahalle, Essen, West Germany - January 25th, 1987)",13,1986-03-03,9,0.282,0.963,0,-9.655,1,0.109,0.00667,0.625,0.85,0.332,125.229,298990,4
6da1tkW74fW06xe4TxQZeA,spotify:track:6da1tkW74fW06xe4TxQZeA,Master of Puppets (Remastered Deluxe Box Set),"Guitar Solo (Live at Grugahalle, Essen, West Germany - January 25th, 1987)",13,1986-03-03,10,0.175,0.857,4,-13.185,0,0.126,0.0682,0.219,0.493,0.0832,62.11,166635,4
5kFKxWQj90rw2JXxpISngN,spotify:track:5kFKxWQj90rw2JXxpISngN,Master of Puppets (Remastered Deluxe Box Set),"Am I Evil? (Live at Grugahalle, Essen, West Germany - January 25th, 1987)",13,1986-03-03,11,0.306,0.946,5,-9.685,1,0.105,0.0137,0.885,0.856,0.239,95.236,221345,4
5Shk2rUbHg0gAy77i3xDjx,spotify:track:5Shk2rUbHg0gAy77i3xDjx,Master of Puppets (Remastered Deluxe Box Set),"Damage, Inc. (Live at Grugahalle, Essen, West Germany - January 25th, 1987)",14,1986-03-03,12,0.26,0.949,4,-10.785,1,0.0995,0.00777,0.675,0.718,0.117,102.046,309607,4
7kyuM1m36TcKIqwfwJQ6eY,spotify:track:7kyuM1m36TcKIqwfwJQ6eY,Master of Puppets (Remastered Deluxe Box Set),"Blitzkrieg (Live at Grugahalle, Essen, West Germany - January 25th, 1987)",14,1986-03-03,13,0.295,0.95,4,-9.955,0,0.0995,0.005,0.77,0.931,0.163,117.914,265209,4
1dWYSYKKuK1tZqac9nuNNv,spotify:track:1dWYSYKKuK1tZqac9nuNNv,Master of Puppets (Remastered Deluxe Box Set),The Ecstasy of Gold,16,1986-03-03,1,0.155,0.632,4,-15.387,0,0.0648,0.798,0.264,0.972,0.187,72.156,101829,3
7K4bDF8lUWhbPOO8dNzEU2,spotify:track:7K4bDF8lUWhbPOO8dNzEU2,Master of Puppets (Remastered Deluxe Box Set),"Battery (Fan Recording - Live at Solnahallen, Stockholm, Sweden - September 26th, 1986)",13,1986-03-03,2,0.258,0.873,9,-12.501,0,0.15,0.821,0.941,0.506,0.205,101.125,267446,4
5vJKxOBSortHShdgY2HAxi,spotify:track:5vJKxOBSortHShdgY2HAxi,Master of Puppets (Remastered Deluxe Box Set),"Master of Puppets (Fan Recording - Live at Solnahallen, Stockholm, Sweden - September 26th, 1986)",13,1986-03-03,3,0.235,0.767,0,-14.285,1,0.124,0.864,0.958,0.236,0.376,122.646,459621,4
2AjUivpSXN0bAwEZeEZ40G,spotify:track:2AjUivpSXN0bAwEZeEZ40G,Master of Puppets (Remastered Deluxe Box Set),"For Whom The Bell Tolls (Fan Recording - Live at Solnahallen, Stockholm, Sweden - September 26th, 1986)",13,1986-03-03,4,0.202,0.728,9,-13.48,1,0.0815,0.888,0.771,0.719,0.467,141.91,259950,4
5cg6fetb9TaDCYWrL9asTH,spotify:track:5cg6fetb9TaDCYWrL9asTH,Master of Puppets (Remastered Deluxe Box Set),"Welcome Home (Sanitarium) (Fan Recording - Live at Solnahallen, Stockholm, Sweden - September 26th, 1986)",13,1986-03-03,5,0.25,0.718,9,-13.265,1,0.0854,0.451,0.845,0.755,0.519,108.243,351849,4
2IB5nQEr1gcfCvwxSTar3K,spotify:track:2IB5nQEr1gcfCvwxSTar3K,Master of Puppets (Remastered Deluxe Box Set),"Ride The Lightning (Fan Recording - Live at Solnahallen, Stockholm, Sweden - September 26th, 1986)",13,1986-03-03,6,0.269,0.725,9,-14.626,1,0.0661,0.744,0.817,0.684,0.529,82.433,372054,4
5TL2E9r2v6MHyFBBUhlTus,spotify:track:5TL2E9r2v6MHyFBBUhlTus,Master of Puppets (Remastered Deluxe Box Set),"(Anesthesia) - Pulling Teeth (Fan Recording - Live at Solnahallen, Stockholm, Sweden - September 26th, 1986)",15,1986-03-03,7,0.211,0.676,2,-14.717,1,0.0945,0.861,0.205,0.46,0.193,121.902,311236,4
32YShPCzjG4KG95PZHGxAi,spotify:track:32YShPCzjG4KG95PZHGxAi,Master of Puppets (Remastered Deluxe Box Set),"Whiplash (Fan Recording - Live at Solnahallen, Stockholm, Sweden - September 26th, 1986)",13,1986-03-03,8,0.166,0.858,9,-13.211,1,0.101,0.629,0.842,0.696,0.284,92.973,225235,4
6nPLd19emWdU6pHRzXddH8,spotify:track:6nPLd19emWdU6pHRzXddH8,Master of Puppets (Remastered Deluxe Box Set),"The Thing That Should Not Be (Fan Recording - Live at Solnahallen, Stockholm, Sweden - September 26th, 1986)",13,1986-03-03,9,0.248,0.661,9,-14.359,1,0.0727,0.627,0.808,0.867,0.564,135.817,357741,4
3tzUw7WzMg5kuYkaCSqJeY,spotify:track:3tzUw7WzMg5kuYkaCSqJeY,Master of Puppets (Remastered Deluxe Box Set),"Fade To Black (Fan Recording - Live at Solnahallen, Stockholm, Sweden - September 26th, 1986)",12,1986-03-03,10,0.161,0.7,7,-13.13,1,0.138,0.78,0.861,0.747,0.449,83.604,402926,4
55zNx3CJvPuaTrucaVTfNB,spotify:track:55zNx3CJvPuaTrucaVTfNB,Master of Puppets (Remastered Deluxe Box Set),"Seek & Destroy (Fan Recording - Live at Solnahallen, Stockholm, Sweden - September 26th, 1986)",13,1986-03-03,11,0.2,0.642,9,-15.372,0,0.0923,0.876,0.832,0.699,0.528,166.626,408152,4
10clzokgE1q92ACSDojH4X,spotify:track:10clzokgE1q92ACSDojH4X,Master of Puppets (Remastered Deluxe Box Set),"Creeping Death (Fan Recording - Live at Solnahallen, Stockholm, Sweden - September 26th, 1986)",13,1986-03-03,12,0.257,0.635,2,-15.058,1,0.0829,0.818,0.828,0.675,0.391,129.041,420456,4
3hGcSJpV5k7G3zQeoSyTcS,spotify:track:3hGcSJpV5k7G3zQeoSyTcS,Master of Puppets (Remastered Deluxe Box Set),"The Four Horsemen (Fan Recording - Live at Solnahallen, Stockholm, Sweden - September 26th, 1986)",13,1986-03-03,13,0.244,0.742,2,-14.435,1,0.0847,0.715,0.753,0.43,0.511,129.182,286803,4
